SHIP_NO,SHIP_GUBUN,GROSS_TONNAGE,REG_LENGTH,REG_BREADTH,REG_DEPTH,NATURE,PURPOSE,PURPOSE_GU,REG_PORT
1.51E+13,1,3.65,9.05,3.72,0.83,5,E60,1,4691031000
1.51E+13,1,2.99,8.5,2.78,0.79,5,B10,3,4822031000
1.51E+13,1,7.93,13.95,3.1,0.79,5,E09,0,4482532000
1.51E+13,1,4.98,9.5,2.83,0.85,5,B04,1,4691036000
1.51E+13,1,1.57,7.26,2.16,0.82,5,F00,2,4689012000
1.51E+13,1,1.4,6.81,2.02,0.85,5,B13,2,4822031000
1.51E+13,1,4.15,9.5,2.8,1.09,5,B10,3,4482512000
1.51E+13,1,1.59,7.22,0,0,5,B04,1,4613033000
1.51E+13,1,1.5,7.22,2.18,0.8,5,F00,2,4689012000
1.51E+13,1,7.93,13.9,0,0,5,A01,15,4418032000
1.51E+13,1,9.77,16.5,3.6,0.97,5,B04,1,4482512000
1.51E+13,1,4.99,11.62,4.24,0.72,5,E60,1,4689012000
1.51E+13,1,0.63,4.65,1.82,0.54,5,E60,1,4691043000
1.51E+13,1,0.82,5.81,1.73,0.71,5,E60,1,4689034000
1.51E+13,1,0.42,3.76,1.87,0.52,5,E60,1,4691043000
1.51E+13,1,0.9,6.03,2.05,0.6,5,F00,2,4689038000
1.51E+13,1,0.5,4.63,1.78,0.51,5,E27,1,4691043000
1.51E+13,1,0.9,6.03,2.05,0.6,5,F00,2,4689038000
1.51E+13,1,3,7.66,2.37,1.36,5,B04,1,4613000000
1.51E+13,1,0.86,5.42,1.97,0.64,5,F00,1,4689012000
1.51E+13,1,0.34,4.08,1.61,0.46,5,E60,1,4691043000
1.51E+13,1,7.93,11.85,5,0.79,5,F00,2,4689038000
1.51E+13,1,0.58,4.86,1.57,0.6,5,E60,1,4691043000
1.51E+13,1,7.93,15.85,4.84,0.89,5,E60,1,4689011000
1.51E+13,1,0.66,5.1,1.82,0.59,5,E60,1,4691043000
1.51E+13,1,9.77,15.8,4.84,0.89,5,E60,1,4689011000
1.51E+13,1,3.45,8.99,3.5,0.9,5,B10,3,4691042000
1.51E+13,1,1.76,6.98,2.46,0.81,5,E60,1,4689031000
1.51E+13,1,2.35,7.83,2.44,0.86,5,A01,15,4689012000
1.51E+13,1,2.16,6.98,2.46,0.81,5,F00,2,4689013000
1.51E+13,1,0.38,3.69,1.61,0.59,5,F00,1,2635000000
1.51E+13,1,1.38,6.67,2,0.86,5,B04,1,2638000000
1.51E+13,1,2.74,8.88,2.32,0.89,5,B04,1,2644000000
1.51E+13,1,2.51,8.82,2.65,0.82,5,F00,4,2671012000
1.51E+13,1,4.17,9.72,2.95,0.99,5,E63,1,2820000000
1.51E+13,1,1,5.88,1.95,0.72,5,B04,1,2871033000
1.51E+13,1,9.77,16.5,3.6,0.97,5,B04,1,2872038000
1.51E+13,1,1.42,6.16,2.12,0.92,5,B10,3,3120000000
1.51E+13,1,9.77,15.78,3.82,1,5,B10,3,4122000000
1.51E+13,1,3,8.51,2.6,0.71,5,B10,3,4175038000
1.51E+13,1,29,21.72,0,0,5,E09,0,4282012000
1.51E+13,1,0.86,6.12,2.05,0.64,5,I00,1,4315032000
1.51E+13,1,7.93,14,3.61,0.81,5,B04,1,4418000000
1.51E+13,1,7.93,12.29,5.09,0.72,5,F00,1,4421034000
1.51E+13,1,7.93,14.1,3.6,0.92,5,A01,1,4477041000
1.51E+13,1,9.77,16.5,3.6,0.97,5,B10,3,4418000000
1.51E+13,1,2.8,8.88,2.28,0.74,5,B04,1,4513039000
1.51E+13,1,1.92,8.64,0,0,5,B10,3,4580036000
1.51E+13,1,0.5,4.34,1.73,0.54,5,B04,1,4691043000
1.51E+13,1,4.99,11,3.52,0.79,5,B04,1,4613000000
1.51E+13,1,2.2,7.71,2.39,0.81,5,B10,3,4623035000
1.51E+13,1,1.82,7.71,2.39,0.81,5,B04,1,4691033000
1.51E+13,1,1.24,6.57,2.01,0.79,5,B04,1,4680037000
1.51E+13,1,1.28,6.7,2.2,0.7,5,E60,1,4682034000
1.51E+13,1,1.05,6.03,1.82,0.57,5,B04,1,4684031000
1.51E+13,1,6.39,12.9,3.5,0.89,4,B10,3,4687037000
1.51E+13,1,7.93,13.57,5.15,0.78,5,E60,1,4689034000
1.51E+13,1,0.9,5.66,1.86,0.67,5,E70,1,4690033000
1.51E+13,1,0.42,3.76,1.87,0.52,5,F00,1,4691043000
1.51E+13,1,9.77,16.7,4.45,0.81,5,B13,2,4711125000
1.51E+13,1,34,23,5.3,1.88,5,C07,1,4777035000
1.51E+13,1,1.27,6.68,2.26,0.71,5,E60,1,4793035000
1.51E+13,1,7.93,16,4,0.83,5,B04,1,4794011000
1.51E+13,1,4.92,10.92,3.1,1.06,5,B04,1,4815134000
1.51E+13,1,9.77,18.5,4.06,0.79,5,B04,1,4819000000
1.51E+13,1,9.77,15.1,3.36,0.91,5,B04,1,4418025000
1.51E+13,1,39,25.46,5.52,1.58,5,C04,1,4824000000
1.51E+13,1,4.99,10.82,3.35,0.91,5,B04,1,4831031000
1.51E+13,1,1.65,6.86,2.28,0.9,5,B04,1,4884038000
1.51E+13,1,2.99,9.5,2.78,0.82,5,B04,1,4822037000
1.51E+13,1,22,19.88,4.8,1.48,5,C04,1,4971011000
1.51E+13,1,32,23.3,5.52,1.75,5,C04,1,4972013000
1.51E+13,1,0.38,3.69,1.61,0.59,5,F00,1,2635000000
1.51E+13,1,3,8.51,2.6,0.72,5,B10,3,4175041000
1.51E+13,1,0.85,5.98,2.05,0.65,5,I00,1,4183011000
1.51E+13,1,9.77,16.7,4.45,0.81,5,B07,2,4418000000
1.51E+13,1,2.99,9.32,2.64,0.78,5,B10,3,4477031000
1.51E+13,1,3.81,9.48,2.65,0.86,5,B04,1,4580036000
1.51E+13,1,2.99,10.13,2.64,0.74,5,B10,3,4580036000
1.51E+13,1,46,23.66,6.17,1.98,5,C04,1,4822000000
1.51E+13,1,126,35.37,6.4,2.9,1,C12,3,4613000000
1.51E+13,1,1.77,7.11,2,0.8,5,E60,1,4677012000
1.51E+13,1,1.18,6.36,2.2,0.69,5,B04,1,4680037000
1.51E+13,1,1.38,6.98,2.03,0.81,5,B13,2,4682032000
1.51E+13,1,2.99,8.35,2.24,0.99,5,B04,1,4684034000
1.51E+13,1,0.89,5.66,1.84,0.67,5,E60,1,4689031000
1.51E+13,1,2.47,8.01,2.81,0.66,5,B13,2,4690033000
1.51E+13,1,1.82,7.28,2.08,0.73,5,B04,1,4691000000
1.51E+13,1,9.77,16.7,4.45,0.81,5,B10,3,4711125000
1.51E+13,1,0.55,4.05,1.6,0.79,5,E61,1,4793034000
1.51E+13,1,2.68,7.25,2.34,1.01,5,B10,3,4815134000
1.51E+13,1,3.59,9.1,2.78,0.79,5,B13,2,4819000000
1.51E+13,1,4.98,11,3.37,0.78,5,B10,3,4822000000
1.51E+13,1,1.9,7.31,2.13,0.8,5,B10,3,4824037000
1.51E+13,1,4.99,11.7,3.48,0.79,5,A02,3,4831000000
1.51E+13,1,4.02,9.65,3.08,0.79,5,B13,2,4882033000
1.51E+13,1,2.99,8.5,2.78,0.79,5,B13,2,4884039000
1.51E+13,1,6.43,11.7,3.48,0.79,5,B04,1,4972011000
1.51E+13,1,3,8.6,2.49,0.93,5,B04,1,4418036000
1.51E+13,1,3.97,8.46,3.64,0.91,5,F00,1,4477031000
1.51E+13,1,7.93,13.95,3.1,0.79,5,B04,1,4477041000
1.51E+13,1,9.77,16.7,4.42,0.83,5,C10,1,4513039000
1.51E+13,1,0.5,4.63,0,0,5,E27,1,4691000000
1.51E+13,1,126,35.37,6.4,2.9,1,C12,3,4613000000
1.51E+13,1,2.67,8.39,2.43,0.89,5,F00,2,4677044000
1.51E+13,1,1.52,7.31,2.13,0.8,5,B13,2,4680000000
1.51E+13,1,1.76,6.98,2.46,0.81,5,B04,1,4682034000
1.51E+13,1,0.66,5.01,1.91,0.58,5,B10,3,4684033000
1.51E+13,1,0.73,5.63,1.81,0.55,5,F00,4,4689038000
1.51E+13,1,1,6.23,2.01,0.69,5,F00,1,4690032000
1.51E+13,1,24,22.6,5.58,1.3,5,C05,2,4822000000
1.51E+13,1,7.93,13.82,3.78,0.97,5,B10,3,4711125000
1.51E+13,1,21,22.98,0,0,5,F00,4,4793037000
1.51E+13,1,4.99,11.1,3.2,0.94,5,B05,0,4815131000
1.51E+13,1,2.99,8.92,2.58,0.71,5,B10,3,4819000000
1.51E+13,1,4.99,11.68,3.52,0.79,5,A01,15,4822025000
1.51E+13,1,4.99,11.8,3.2,0.85,5,B04,1,4831031000
1.51E+13,1,3.82,9.25,2.78,0.79,5,B13,2,4822000000
1.51E+13,1,0.85,6.03,2.03,0.65,5,I00,1,4183041000
1.51E+13,1,0.68,5.88,1.84,0.58,5,I00,1,4281031000
1.51E+13,1,2.26,7.55,2.33,0.8,5,A01,15,4418032000
1.51E+13,1,1.97,6.66,2.28,0.74,5,B04,1,4482533000
1.51E+13,1,4.99,9.5,2.83,0.85,5,B04,1,4482533000
1.51E+13,1,0.63,4.65,1.82,0.54,5,E27,1,4691042000
1.51E+13,1,2.6,8.81,2.6,0.65,5,B10,3,4613033000
1.51E+13,1,6.67,13.37,4.88,0.84,5,A01,15,4677034000
1.51E+13,1,1.37,6.86,2.17,0.77,5,F00,1,4680037000
1.51E+13,1,0.89,5.66,1.84,0.67,5,E60,1,4682040000
1.51E+13,1,0.89,5.1,1.82,0.59,5,F00,2,4684034000
1.51E+13,1,3,9.54,2.8,0.77,5,B04,1,4613000000
1.51E+13,1,0.89,5.66,1.84,0.67,5,E60,1,4690036000
1.51E+13,1,0.5,4.34,1.73,0.54,5,B04,1,4691043000
1.51E+13,1,7.93,15,4.1,0.84,5,B10,3,4713025000
1.51E+13,1,1.98,7.14,2.23,1,5,B05,0,4815131000
1.51E+13,1,4.99,11.5,3.2,0.71,5,F00,2,4822031000
1.51E+13,1,4.99,10.9,3.47,0.81,5,B04,1,4831000000
1.51E+13,1,2.99,8.92,2.58,0.71,5,B10,3,4884039000
1.51E+13,1,0.31,3.82,1.4,0.31,5,B10,3,4482533000
1.51E+13,1,3,9.05,2.49,0.74,5,B04,1,4513039000
1.51E+13,1,2.54,7.83,2.44,0.86,5,B04,1,4613000000
1.51E+13,1,6.67,13.37,4.88,0.84,5,E60,1,4677034000
1.51E+13,1,0.88,6.5,1.9,0.56,5,F00,1,4680000000
1.51E+13,1,16,16.9,5.73,0.96,5,E60,1,4682042000
1.51E+13,1,7.93,12.42,5.2,0.79,5,F00,2,4689013000
1.51E+13,1,1.68,7.26,2.16,0.82,5,F00,1,4690033000
1.51E+13,1,6.67,11.9,5,0.64,5,F00,1,4691038000
1.51E+13,1,1.09,5.73,2,0.82,5,F00,2,4815131000
1.51E+13,1,4.99,11.1,3.16,0.77,5,F00,2,4831035000
1.51E+13,1,2.69,8.1,2.3,0.99,5,B04,1,4884038000
1.51E+13,1,0.72,5.98,2.05,0.55,5,I00,1,4183011000
1.51E+13,1,6.67,11.07,4,0.89,5,E60,1,4482512000
1.51E+13,1,9.77,15.1,3.36,0.91,5,E60,1,4513039000
1.51E+13,1,84,27,6.5,2.75,1,C12,3,4824000000
1.51E+13,1,6.33,12.68,3.16,0.81,5,E60,1,4677012000
1.51E+13,1,0.88,6.5,1.9,0.56,5,E60,1,4680000000
1.51E+13,1,1.11,6.21,2.04,0.77,5,E60,1,4689036000
1.51E+13,1,1.68,6.96,2.43,0.81,5,F00,1,4689036000
1.51E+13,1,0.89,5.66,1.84,0.67,5,E60,1,4690032000
1.51E+13,1,0.66,5.1,1.82,0.59,5,E27,1,4691040000
1.51E+13,1,4.99,11.35,3.62,0.9,5,B04,1,4822000000
1.51E+13,1,0.84,5.94,2.05,0.65,5,I00,1,4183035000
1.51E+13,1,9.77,14.89,0,0,4,B04,1,4513039000
1.51E+13,1,84,27,6.5,2.75,1,C12,3,4824000000
1.51E+13,1,1.81,7.71,2.39,0.81,5,A01,15,4677034000
1.51E+13,1,1.04,6.53,1.94,0.68,5,E60,1,4682040000
1.51E+13,1,2.57,8.1,2.27,0.86,5,E60,1,4689033000
1.51E+13,1,6.67,11.69,4.62,0.77,5,E60,1,4690033000
1.51E+13,1,1.11,6.03,1.98,0.74,5,E70,1,4691038000
1.51E+13,1,4.99,10.9,3.47,0.81,5,A02,3,4822000000
1.51E+13,1,3,8.51,2.6,0.72,5,B10,3,4477041000
1.51E+13,1,9.77,14.89,0,0,4,B04,1,4513039000
1.51E+13,1,2.23,7.71,2.39,0.81,5,F00,2,4613000000
1.51E+13,1,0.93,6.17,1.8,0.69,5,E60,1,4677033000
1.51E+13,1,1.64,6.98,2.56,0.75,5,E60,1,4682034000
1.51E+13,1,1.82,7.71,2.39,0.81,5,B04,1,4680012000
1.51E+13,1,0.9,5.66,1.86,0.67,5,E60,1,4690032000
1.51E+13,1,0.5,4.34,1.73,0.54,5,B04,1,4691043000
1.51E+13,1,6.67,12.45,3.22,0.61,5,B04,1,4882031000
1.51E+13,1,4.03,9.54,2.8,0.77,5,B04,1,4483032000
1.51E+13,1,6.67,9.51,2.87,0.93,5,E60,1,4482531000
1.51E+13,1,1.83,7.81,2.12,0.83,5,E60,1,4613000000
1.51E+13,1,1,5.85,1.88,0.78,5,F00,2,4677033000
1.51E+13,1,6.44,11.17,4.24,0.72,5,E60,1,4689012000
1.51E+13,1,2.68,8.38,2.8,0.72,5,B13,2,4690033000
1.51E+13,1,0.42,3.76,1.87,0.52,5,F00,1,4691031000
1.51E+13,1,4.99,11.5,3.2,0.71,5,F00,2,4822031000
1.51E+13,1,2.5,7.24,2.4,0.89,5,B10,3,4482531000
1.51E+13,1,2.8,9.54,2.18,0.85,5,B10,3,4513039000
1.51E+13,1,1.04,6.53,1.94,0.68,5,B13,2,4613000000
1.51E+13,1,1.67,7.47,2.3,0.8,5,B10,3,4677033000
1.51E+13,1,9.16,14.39,5.4,0.7,5,E60,1,4690036000
1.51E+13,1,0.42,3.76,1.8,0.52,5,E27,1,4691043000
1.51E+13,1,7.93,14.68,4.63,0.62,5,F00,3,4822025000
1.51E+13,1,9.77,14.15,0,0,5,B04,1,4477041000
1.51E+13,1,2.99,9.1,2.77,0.62,5,B04,1,4613000000
1.51E+13,1,2.04,8.1,2.22,0.86,5,E60,1,4677033000
1.51E+13,1,1.17,6.35,1.98,0.69,5,F00,1,4689037000
1.51E+13,1,0.5,4.34,1.73,0.54,5,E27,1,4691040000
1.51E+13,1,9.77,18.5,4.06,0.79,5,B10,3,4831035000
1.51E+13,1,3,8.15,2.6,0.69,5,B10,3,4482532000
1.51E+13,1,4.99,11,3.52,0.79,5,B13,2,4613000000
1.51E+13,1,1.36,6.98,2.03,0.81,5,B04,1,4677034000
1.51E+13,1,1.73,7.74,2.3,0.8,5,F00,4,4689012000
1.51E+13,1,9.77,15.72,3.82,1,5,B04,1,4613000000
1.51E+13,1,1.37,6.98,2.03,0.81,5,E60,1,4677031000
1.51E+13,1,1.73,7.74,2.3,0.8,5,E60,1,4689012000
1.51E+13,1,0.63,4.65,1.82,0.54,5,E60,1,4691043000
1.51E+13,1,1.33,6.82,2.03,0.79,5,E60,1,4677034000
1.51E+13,1,7.93,12.42,5.2,0.79,5,E60,1,4689032000
1.51E+13,1,9.77,14.59,0,0,5,E60,1,4691036000
1.51E+13,1,2.99,9,2.6,0.84,5,F00,1,4689037000
1.51E+13,1,1.5,8.21,2.44,0.55,5,E60,1,4691036000
1.51E+13,1,2.99,9,2.6,0.84,5,E60,1,4689037000
1.51E+13,1,7.93,13.9,3.7,1.02,5,A01,15,4418032000
1.51E+13,1,1.33,6.82,2.03,0.79,5,F00,1,4689012000
1.51E+13,1,0.4,3.78,0,0,5,E27,1,4691043000
1.51E+13,1,6.67,11.9,5,0.64,5,F00,2,4689038000
1.51E+13,1,2.32,8.55,3.46,0.53,5,F00,1,4691040000
1.51E+13,1,5.59,11.88,4.43,0.85,5,E60,1,4689036000
1.51E+13,1,2.99,9.3,2.58,0.95,5,E60,1,4691037000
1.51E+13,1,6.12,11.88,4.43,0.85,5,E60,1,4689031000
1.51E+13,1,3.65,9.05,3.72,0.83,5,F00,1,4691035000
1.51E+13,1,1.97,8.46,2.44,0.5,5,F00,1,4689031000
1.51E+13,1,1.81,7.71,2.39,0.81,5,B04,1,4691033000
1.51E+13,1,6.67,11.9,5,0.64,5,F00,2,4689013000
1.51E+13,1,0.63,4.65,1.82,0.54,5,E27,1,4691031000
1.51E+13,1,1.14,6.03,2.08,0.75,5,E60,1,4689035000
1.51E+13,1,9.77,15.1,0,0,5,B04,1,4690034000
1.51E+13,1,1.68,6.96,2.43,0.81,5,E60,1,4689035000
1.51E+13,1,1.68,7.34,2.25,0.86,5,E27,1,4691011000
1.51E+13,1,2.13,7.71,2.44,0.76,5,B13,2,4611000000
1.51E+13,1,0.66,5.1,1.82,0.59,5,E27,1,4691043000
1.51E+13,1,23,17.8,5.82,1.17,5,E60,1,4691036000
1.51E+13,1,64,26.06,5.63,2.31,1,C12,2,2620000000
1.51E+13,1,1.46,6.44,2.2,0.88,5,B10,3,2635000000
1.51E+13,1,1.87,7,2,0.84,5,B04,1,2638000000
1.51E+13,1,1.39,7.26,1.95,0.9,5,B13,2,2644000000
1.51E+13,1,3,8.53,2.7,0.74,5,B04,1,2671012000
1.51E+13,1,3.37,8.53,0,0,5,B04,1,3114000000
1.51E+13,1,9.16,14.26,4.42,0.85,5,E09,0,3117000000
1.51E+13,1,9.77,16.5,4.85,0.89,5,B10,3,4157034000
1.51E+13,1,1.87,7.5,2.35,0.67,5,B10,3,4175038000
1.51E+13,1,1.5,6.93,0,0,5,B04,1,4215025000
1.51E+13,1,1.46,6.48,2.03,0.94,5,B10,3,4215025000
1.51E+13,1,1.86,7.47,0,0,5,B10,3,4282031000
1.51E+13,1,2.99,8.7,2.9,0.79,5,B13,2,4283032000
1.51E+13,1,7.93,13.55,3.5,0.94,5,A01,15,4418033000
1.51E+13,1,3,8.5,2.57,0.94,5,B10,3,4477040000
1.51E+13,1,1.02,6.15,1.8,0.77,5,B04,1,4483032000
1.51E+13,1,3.59,8.46,3.64,0.91,5,F00,1,4477040000
1.51E+13,1,2.5,7.48,2.31,0.93,5,B10,3,4480037000
1.51E+13,1,3,9.11,2.84,0.85,5,B04,1,4418041000
1.51E+13,1,3.82,9.45,3.02,0.91,5,B04,1,4580037000
1.51E+13,1,1.29,6.48,2.1,0.6,5,B04,1,4611000000
1.51E+13,1,39,23.7,5.53,1.93,5,C04,1,4972013000
1.51E+13,1,1.33,6.82,2.03,0.79,5,B10,3,4677034000
1.51E+13,1,9.77,15.21,5.15,0.86,5,F00,1,4680037000
1.51E+13,1,1.97,8.33,2.46,0.81,5,F00,2,4681040000
1.51E+13,1,5.91,11.87,4.43,0.85,5,E60,1,4682032000
1.51E+13,1,2.81,8.46,2.44,0.86,5,E60,1,4686011000
1.51E+13,1,17,17.4,4.8,1.34,5,C05,2,4687037000
1.51E+13,1,5.89,11.25,4.5,0.67,5,F00,2,4689038000
1.51E+13,1,7.93,12.68,5,0.78,5,E60,1,4690034000
1.51E+13,1,0.58,4.86,1.6,0.6,5,B04,1,4611000000
1.51E+13,1,9.77,16,4.5,0.79,5,B10,3,4711000000
1.51E+13,1,0.35,4.8,1.39,0.48,5,B10,3,4777035000
1.51E+13,1,44,23.23,5,2.2,1,E61,1,4793034000
1.51E+13,1,1.27,5.73,2,0.82,5,B04,1,4815100000
1.51E+13,1,7.93,13.95,3.1,0.79,5,B04,1,4831031000
1.51E+13,1,17,18.81,5.85,1.05,5,F00,2,4822031000
1.51E+13,1,35,23.3,5.52,1.68,5,C04,1,4913000000
1.51E+13,1,6.5,12.45,3.9,0.69,5,E60,1,4831034000
1.51E+13,1,3,8.37,2.55,0.94,5,E70,1,4283035000
1.51E+13,1,1,5.85,1.88,0.78,5,B04,1,4884032000
1.51E+13,1,2.57,7.52,2.28,0.92,5,B04,1,4885036000
1.51E+13,1,24,23.05,5,1.48,5,C05,2,4971032000
1.51E+13,1,3.37,10.2,2.95,3.37,5,B04,1,4972032000
1.51E+13,1,1.4,6.81,2.02,0.85,5,B03,1,2671012000
1.51E+13,1,0.86,5.72,0,0,5,I00,1,4183033000
1.51E+13,1,1.78,7.02,2.29,0.93,5,B04,1,4215025000
1.51E+13,1,3.84,9.6,0,0,5,B10,3,4282032000
1.51E+13,1,9.77,16.7,4.45,0.81,5,B07,2,4418000000
1.51E+13,1,3,8.59,2.71,0.73,5,B10,3,4483032000
1.51E+13,1,1.98,6.8,2.97,0.78,5,F00,1,4477040000
1.51E+13,1,1.65,7.25,2.32,0.79,5,B10,3,4482512000
1.51E+13,1,1.25,6.48,2.1,0.6,5,B04,1,4611000000
1.51E+13,1,2.73,8.37,2.46,0.87,5,F00,2,4613000000
1.51E+13,1,1.98,7.81,2.12,0.83,5,E60,1,4677012000
1.51E+13,1,1.4,6.46,2.25,0.7,5,B04,1,4677012000
1.51E+13,1,1.64,6.98,2.56,0.75,5,B04,1,4682034000
1.51E+13,1,2.39,7.83,2.44,0.86,5,F00,1,4689012000
1.51E+13,1,0.89,5.66,1.84,0.67,5,F00,1,4690032000
1.51E+13,1,23,20,4.5,1.39,5,F00,2,4691036000
1.51E+13,1,3,9.3,2.86,0.77,5,B10,3,4711138500
1.51E+13,1,4.07,10.8,2.86,0.77,5,B10,3,4793035000
1.51E+13,1,1.95,7.74,2.32,0.81,5,B13,2,4819000000
1.51E+13,1,9.77,15.14,4.3,1.09,5,C02,2,4822000000
1.51E+13,1,25,21,0,0,1,C11,1,4824000000
1.51E+13,1,9.77,18.5,4.06,0.79,5,B10,3,4831039000
1.51E+13,1,2.99,9.5,2.78,0.82,5,B13,2,4613025000
1.51E+13,1,1.77,6.98,0,0,5,B04,1,4885011000
1.51E+13,1,3.46,9.55,3.1,0.59,5,B10,3,4971011000
1.51E+13,1,3,9.72,2.7,0.79,5,B04,1,4913000000
1.51E+13,1,2.99,8.5,2.57,0.94,5,B10,3,4477041000
1.51E+13,1,3,8.51,2.6,0.72,5,B10,3,4480037000
1.51E+13,1,2.36,7.38,2.16,0.92,5,F00,2,4613000000
1.51E+13,1,2.28,7.71,2.39,0.81,5,E60,1,4677045000
1.51E+13,1,1.94,7.79,2.39,0.79,5,B13,2,4680037000
1.51E+13,1,1.64,6.98,2.56,0.75,5,F00,2,4682034000
1.51E+13,1,1.68,6.96,2.43,0.81,5,F00,1,4689013000
1.51E+13,1,7.93,13.37,0,0,5,F00,1,4690032000
1.51E+13,1,6.17,11.73,4.26,0.73,5,E60,1,4690033000
1.51E+13,1,0.5,4.63,1.78,0.51,5,E27,1,4691042000
1.51E+13,1,9.77,16.7,4.45,0.81,5,B10,3,4711125000
1.51E+13,1,1.85,7.74,2.15,0.94,5,B13,2,4819000000
1.51E+13,1,3.8,9.58,2.68,0.84,5,B04,1,4822000000
1.51E+13,1,25,21,0,0,1,C11,1,4824000000
1.51E+13,1,3,8.42,2.6,0.79,5,B04,1,4911000000
1.51E+13,1,3,8.42,2.6,0.79,5,B04,1,4884011000
1.51E+13,1,9.77,15.2,3.75,0.79,5,B04,1,4911000000
1.51E+13,1,0.89,5.99,2,0.67,5,I00,1,4183032000
1.51E+13,1,3.81,8.46,3.64,0.91,5,F00,1,4477031000
1.51E+13,1,2.78,7.45,2.68,0.64,4,B04,1,4482512000
1.51E+13,1,9.77,16.7,4.45,0.88,5,B05,0,4613000000
1.51E+13,1,1.36,6.98,2.03,0.81,5,E60,1,4677012000
1.51E+13,1,1.11,6.03,2,0.74,5,B04,1,4680012000
1.51E+13,1,8.55,14.59,5.15,0.78,5,E60,1,4682032000
1.51E+13,1,0.73,5.63,1.81,0.55,5,F00,2,4689013000
1.51E+13,1,1.11,6.03,1.98,0.74,5,E60,1,4690036000
1.51E+13,1,0.63,4.65,1.82,0.54,5,E27,1,4691043000
1.51E+13,1,9.16,14.26,4.42,0.85,5,E09,0,4711125000
1.51E+13,1,2.4,7.83,2.44,0.86,5,F00,3,4822035000
1.51E+13,1,4.99,9.66,3.14,0.81,5,B04,1,4831031000
1.51E+13,1,1.45,7,2,0.84,5,E09,0,4884033000
1.51E+13,1,3.59,8.46,3.64,0.91,5,F00,1,4477031000
1.51E+13,1,2.55,7.52,2.28,0.92,5,E60,1,4613000000
1.51E+13,1,1.9,7.38,2.12,0.83,5,B10,3,4677012000
1.51E+13,1,2.65,8.05,2.46,0.86,5,B13,2,4680037000
1.51E+13,1,12,16.22,5.42,0.79,5,E60,1,4682042000
1.51E+13,1,7.93,12.29,5.09,0.72,5,E60,1,4689012000
1.51E+13,1,7.93,13.37,4.88,0.84,5,F00,1,4690032000
1.51E+13,1,0.34,4.08,1.61,0.46,5,E60,1,4691043000
1.51E+13,1,5.45,10.9,3.47,0.81,5,B10,3,4711125000
1.51E+13,1,9.77,16.2,4.25,0.84,5,B04,1,4613000000
1.51E+13,1,1.55,6.52,2.06,0.77,5,B04,1,4831038000
1.51E+13,1,4.43,10.72,2.98,0.87,5,E60,1,4822000000
1.51E+13,1,3.75,8.46,3.64,0.91,5,F00,1,4477031000
1.51E+13,1,5.48,11.09,3.02,0.83,5,B04,1,4613000000
1.51E+13,1,1.81,7.71,2.39,0.81,5,E60,1,4689012000
1.51E+13,1,8.55,14.4,5.18,0.82,5,F00,1,4680012000
1.51E+13,1,1.28,6.7,2.2,0.7,5,E60,1,4682032000
1.51E+13,1,6.67,11.57,4.41,0.72,5,E60,1,4689034000
1.51E+13,1,0.6,4.82,1.67,0.61,5,F00,1,4690036000
1.51E+13,1,0.5,4.63,1.78,0.51,5,B04,1,4691043000
1.51E+13,1,4.99,11.1,3.16,0.77,5,E60,1,4822000000
1.51E+13,1,1.46,6.95,2.04,0.86,5,B10,3,4884039000
1.51E+13,1,40,22.25,5.55,1.73,5,C12,2,4613000000
1.51E+13,1,1.46,6.95,2.04,0.86,5,E60,1,4677034000
1.51E+13,1,7.93,13.55,5.15,0.78,5,E60,1,4682032000
1.51E+13,1,1.16,6.07,2.06,0.73,5,E60,1,4682040000
1.51E+13,1,15,18,5.7,0.81,5,E60,1,4690032000
1.51E+13,1,3.18,8.94,3.5,0.84,5,F00,1,4691042000
1.51E+13,1,4.99,11,3.14,0.73,5,F00,3,4822035000
1.51E+13,1,4.99,10.7,3.7,0.88,5,B10,3,4831000000
1.51E+13,1,0.75,5.49,1.67,0.7,5,B10,3,4677036000
1.51E+13,1,1.2,7.29,2.04,0.63,5,F00,1,4680012000
1.51E+13,1,1.62,6.98,2.46,0.77,5,B04,1,4682034000
1.51E+13,1,4.98,11,3.28,0.8,5,B04,1,4689035000
1.51E+13,1,14,16.78,5.73,0.96,5,E60,1,4690032000
1.51E+13,1,0.5,4.34,1.73,0.54,5,E60,1,4691043000
1.51E+13,1,4.87,9.45,2.68,4.87,5,C13,1,4822000000
1.51E+13,1,2.05,7.7,2.28,0.89,5,E27,1,4613000000
1.51E+13,1,1.52,7.31,2.13,0.8,5,B13,2,4682040000
1.51E+13,1,1.67,7.47,2.3,0.8,5,F00,2,4689012000
1.51E+13,1,0.91,5.47,1.97,0.7,5,A01,15,4690032000
1.51E+13,1,2.61,7.88,3.34,0.82,5,F00,1,4691042000
1.51E+13,1,6.67,13.5,3,0.89,5,B10,3,4822000000
1.51E+13,1,2.99,9.1,2.77,0.62,5,B04,1,4777035000
1.51E+13,1,4.83,10.82,3.35,0.91,5,B04,1,4677012000
1.51E+13,1,2.95,8.82,2.65,0.82,5,B04,1,4682034000
1.51E+13,1,1.68,6.96,2.43,0.81,5,E60,1,4689035000
1.51E+13,1,2.56,8.01,2.81,0.66,5,B13,2,4677034000
1.51E+13,1,0.5,4.82,1.73,0.54,5,A02,4,4691043000
