SHIP_NO,SHIP_GUBUN,GROSS_TONNAGE,REG_LENGTH,REG_BREADTH,REG_DEPTH,NATURE,PURPOSE,PURPOSE_GU,REG_PORT
BSR890444,2,84,27.48,6.8,3.2,1,G08,112,2600000000
BSR890451,2,51.69,21.4,4.3,2,1,G08,112,2600000000
BSR890469,2,29,20.49,4.7,1.8,1,G01,6,2600000000
BSR890611,2,72,27.94,6.3,3,1,G08,112,2600000000
BSR890699,2,107,31.19,6.6,2.83,1,G08,112,2600000000
BSR890897,2,29,21.43,4.7,1.8,1,G01,6,2600000000
BSR890957,2,24,20.31,4.2,2,1,G08,112,2600000000
BSR894035,2,125,33.91,7,3.5,1,G04,2,2600000000
BSR895177,2,35,21.25,5,2.6,1,G04,2,2600000000
BSR900165,2,91,31.23,6.8,3.2,1,G08,112,2600000000
BSR900300,2,52,26.2,4.6,2.88,1,G08,112,2600000000
BSR900331,2,54,22.62,5.5,2.8,1,G08,112,2600000000
BSR900356,2,24,22.88,4.24,2.05,1,G08,112,2600000000
BSR900409,2,77,25.74,6.1,3,1,G04,2,2600000000
BSR900515,2,125,25.65,8.3,3.6,1,G08,112,2600000000
BSR900661,2,123,31.82,7.5,3.6,1,G08,112,2600000000
BSR900982,2,40,22.37,5,2.3,1,G08,112,2600000000
BSR900990,2,72,28.4,6.3,3,1,G08,112,2600000000
BSR901144,2,21,18.6,3.9,2,1,G08,112,2600000000
BSR901169,2,53,23.9,5.61,2.8,1,G08,112,2600000000
BSR902056,2,26,22.18,3.84,2,1,G08,112,2600000000
BSR902537,2,22,20.56,4.1,1.9,1,G08,112,2600000000
BSR902591,2,23,21.02,4.1,1.9,1,G08,112,2600000000
BSR902728,2,80,27.07,6.8,3,1,G08,112,2600000000
BSR904014,2,21,21.22,4,1.75,1,G08,11,2600000000
BSR904382,2,20,18.76,4,1.81,1,G08,112,2600000000
BSR905156,2,106,35.18,6.4,2.9,1,G04,2,2600000000
BSR905262,2,94,30.96,6.6,2.8,1,G08,112,2600000000
BSR907511,2,21,19.34,4,1.9,1,G08,113,2600000000
BSR910116,2,74,25.51,7,2.5,1,G08,112,2600000000
BSR910452,2,21,21.01,4.1,1.75,1,G08,20,2600000000
BSR910651,2,63,26.04,5.65,2.66,1,G08,113,2600000000
BSR910682,2,70,26.47,5.8,2.6,1,G08,112,2600000000
BSR910728,2,22,21.08,4.07,1.8,1,G08,112,2600000000
BSR911050,2,49,23.42,5.4,2.9,1,G04,2,2600000000
BSR914075,2,29,22.77,4.3,2.21,1,G08,112,2600000000
BSR914380,2,99,32.13,7,3.5,1,G08,112,2600000000
BSR915185,2,138,36.73,6.4,3.6,1,G04,2,2600000000
BSR915192,2,46,21.98,5.4,2.9,1,G04,2,2600000000
BSR915238,2,20,18,3.9,2.3,1,G04,2,2600000000
BSR915260,2,72,29.07,5.4,2.9,1,G04,2,2600000000
BSR916561,2,30,24.81,4.5,2.1,1,G08,112,2600000000
BSR917069,2,37,22.6,4.6,2.47,1,G08,113,2600000000
BSR917755,2,39,22.12,6,2.15,1,G08,112,2600000000
BSR920276,2,39,21.12,4.8,2.35,1,G08,112,2600000000
BSR920382,2,99,27.17,7.8,2.6,1,G08,30,2600000000
BSR920411,2,127,33.51,7.4,3.6,1,G08,112,2600000000
BSR920428,2,99,32.13,7,3.5,1,G08,112,2600000000
BSR920502,2,43,23.27,5,2.5,1,G08,112,2600000000
BSR920633,2,29,21.36,4.7,1.8,1,G01,6,2600000000
BSR920641,2,29,21.36,4.7,1.8,1,G01,6,2600000000
BSR920658,2,29,21.36,4.7,1.8,1,G01,6,2600000000
BSR920665,2,79,27.88,6.8,3,1,G08,112,2600000000
BSR920757,2,62,27.02,5.9,2.6,1,G08,112,2600000000
BSR920796,2,149,35.47,7,3.5,1,G04,2,2600000000
BSR920824,2,99,27.17,7.8,2.6,1,G08,113,2600000000
BSR920888,2,27,21.79,4.26,1.9,1,G08,112,2600000000
BSR920895,2,35,21.26,4.7,2.3,1,G08,113,2600000000
BSR920931,2,86,29.55,6.7,3.2,1,G08,112,2600000000
BSR921089,2,80,26.13,6.6,2.2,1,G01,8,2600000000
BSR921149,2,29,21.39,4.7,1.8,1,G01,6,2600000000
BSR921216,2,99,31.13,7,3.4,1,G08,112,2600000000
BSR921270,2,94,29.7,6.8,3.2,1,G08,112,2600000000
BSR921361,2,81,28.56,6.5,3.1,1,G08,113,2600000000
BSR921560,2,23,18.54,4.3,1.9,5,G08,5,2600000000
BSR921591,2,75,28.64,6.3,3,1,G08,112,2600000000
BSR922029,2,59,26.4,6.2,2.4,1,G06,4,2600000000
BSR922051,2,59,23.57,6,2.7,1,G06,2,2600000000
BSR922068,2,59,23.57,6,2.7,1,G06,5,2600000000
BSR922199,2,68,21.8,6.8,2.8,1,G08,112,2600000000
BSR922202,2,89,24.24,7.6,2.7,1,G08,112,2600000000
BSR922298,2,80,27.1,7.3,3,1,G08,112,2600000000
BSR922807,2,50,24.44,5,2.65,1,G08,112,2600000000
BSR925182,2,103,34.68,6,3.1,1,G04,2,2600000000
BSR925228,2,112,34.1,6,3.2,1,G04,2,2600000000
BSR925235,2,102,31.23,6,3.2,1,G04,2,2600000000
BSR925302,2,67,23.47,6,3.1,1,G04,2,2600000000
BSR925327,2,101,31.99,6,3,1,G04,2,2600000000
BSR925334,2,143,37.02,6.5,3.5,1,G04,2,2600000000
BSR925359,2,29,18.67,4.76,2.45,5,G08,20,2600000000
BSR925426,2,49,23.94,5,2.85,1,G04,2,2600000000
BSR925433,2,67,23.47,6,3.1,1,G04,2,2600000000
BSR926989,2,21,19.49,4.1,2,1,G08,112,2600000000
BSR927745,2,43,24.48,5.3,2.55,1,G08,112,2600000000
BSR927784,2,22,20.88,4,1.94,1,G08,112,2600000000
BSR927851,2,39,22.68,5.2,2.45,1,G08,112,2600000000
BSR927869,2,66,23.9,6.5,3,1,G04,4,2600000000
BSR928565,2,57,23.95,5.6,2,1,G01,3,2600000000
BSR930234,2,3485,89.95,19.5,6.75,1,G02,11,2600000000
BSR930259,2,29,21.36,4.7,1.8,1,G01,6,2600000000
BSR930418,2,64,27.08,6,2,1,G08,113,2600000000
BSR930500,2,48,22.56,5.4,2.65,1,G08,112,2600000000
BSR930694,2,29,22.29,4.5,1.8,1,G01,8,2600000000
BSR930708,2,43,21.96,5.5,2.5,1,G08,113,2600000000
BSR934345,2,408,46.17,9,4.6,1,G04,2,2600000000
BSR934543,2,148,40.64,7,3.2,1,G04,2,2600000000
BSR935218,2,48,23.13,5,2.5,1,G04,2,2600000000
BSR935240,2,106,34.55,6.1,3.2,1,G04,2,2600000000
BSR935257,2,41,22.95,4.8,2.6,1,G04,5,2600000000
BSR936038,2,191,39.12,7.4,3.2,1,G04,2,2600000000
BSR936922,2,40,22.08,5.3,2.7,1,G08,112,2600000000
BSR937735,2,461,53.76,10,4.4,1,G02,10,2600000000
BSR940118,2,21,17.43,4.5,2.2,1,G08,11,2600000000
BSR940171,2,38,21.49,4.8,2.4,1,G08,112,2600000000
BSR940189,2,123,32.29,6.7,3.4,1,G04,2,2600000000
BSR940196,2,123,32.29,6.7,3.4,1,G04,2,2600000000
BSR940224,2,48,22.52,5.3,2.8,1,G04,2,2600000000
BSR940249,2,48,24.48,4.83,3,1,G08,12,2600000000
BSR940507,2,46,27.12,4.7,2.17,1,G08,112,2600000000
BSR940514,2,80,29.8,6.7,3.2,1,G08,112,2600000000
BSR940691,2,59,24.09,5.5,2.8,1,G04,2,2600000000
BSR940737,2,49,21.72,5.3,2.75,1,G08,112,2600000000
BSR940776,2,80,29.8,6.7,3.2,1,G08,112,2600000000
BSR940851,2,132,34.06,6.6,3.7,1,G04,2,2600000000
BSR940935,2,64,26.2,6.2,2.5,1,G08,112,2600000000
BSR941129,2,21,17.01,4.5,2.25,1,G08,12,2600000000
BSR941235,2,85,34.01,6,3,1,G08,113,2600000000
BSR941267,2,96,32.02,6.7,3.2,1,G08,112,2600000000
BSR942504,2,83,25.75,7.3,3.1,1,G08,112,2600000000
BSR942590,2,107,28.2,7.8,3.3,1,G08,112,2600000000
BSR943760,2,33,23,4.06,2,1,G08,113,2600000000
BSR944311,2,128,31.98,8,3.4,1,G08,112,2600000000
BSR944381,2,29,23.2,4.5,2,5,G08,5,2600000000
BSR945116,2,25,17.14,4.7,2.45,1,G04,2,2600000000
BSR945148,2,86,28.79,6.1,3.2,1,G04,2,2600000000
BSR945155,2,47,23.6,5,2.5,1,G04,2,2600000000
BSR945215,2,22,18.23,4.1,2.15,1,G04,5,2600000000
BSR945254,2,110,33.54,6.2,3.2,1,G04,2,2600000000
BSR945361,2,132,34.06,6.6,3.7,1,G04,2,2600000000
BSR947725,2,127,32.24,6.2,3.2,1,G04,2,2600000000
BSR947817,2,61,26.42,6.2,2.4,1,G08,112,2600000000
BSR950023,2,78,27.47,6.5,3,1,G08,112,2600000000
BSR950031,2,117,27.58,7.6,3.55,1,G08,112,2600000000
BSR950094,2,26,17.68,4.5,2.55,1,G08,12,2600000000
BSR950147,2,29,22.89,4.53,2.24,1,G08,14,2600000000
BSR950214,2,26,17.68,4.5,2.55,1,G08,12,2600000000
BSR950285,2,157,37.08,7.9,3.4,1,G04,2,2600000000
BSR950338,2,38,25.63,4.55,2.08,1,G08,112,2600000000
BSR950536,2,104,33.02,6.1,3.2,1,G04,2,2600000000
BSR950543,2,62,24.51,6.5,2.6,1,G08,112,2600000000
BSR950551,2,66,25.17,6.5,2.7,1,G08,112,2600000000
BSR950590,2,38,25.63,4.55,2.08,1,G08,112,2600000000
BSR950798,2,210,37.37,7.6,4,1,G04,2,2600000000
BSR950801,2,196,37.37,7.6,4,1,G04,2,2600000000
BSR950872,2,82,28.53,6.5,3.1,1,G08,112,2600000000
BSR950901,2,90,29.86,6.7,3.2,1,G08,112,2600000000
BSR951027,2,22,17.52,4.5,2.25,1,G08,12,2600000000
BSR951041,2,147,35.13,7.8,3.7,1,G08,112,2600000000
BSR951547,2,55,24.5,6,2.6,1,G08,112,2600000000
BSR951554,2,30,19.78,4.6,2.2,1,G08,14,2600000000
BSR951646,2,37,21.05,4.8,2.25,1,G08,112,2600000000
BSR951661,2,36,20.7,5,2.2,1,G08,112,2600000000
BSR953781,2,29,18.67,4.76,2.45,5,G08,20,2600000000
BSR954325,2,94,31.25,6.7,3.2,1,G08,112,2600000000
BSR955113,2,141,36.53,6.5,3.5,1,G04,2,2600000000
BSR955160,2,173,38.82,7,3.8,1,G04,2,2600000000
BSR955212,2,141,35.59,7,3.7,1,G04,2,2600000000
BSR955269,2,140,36.05,6.5,3.5,1,G04,2,2600000000
BSR955304,2,198,41.23,7.5,3.8,1,G04,2,2600000000
BSR956584,2,24,18.14,4.04,1.7,5,G01,6,2600000000
BSR960112,2,27,18.16,4.7,2.55,1,G08,12,2600000000
BSR960169,2,681,59.06,15,4,1,G02,105,2600000000
BSR960290,2,1470,84.56,12.7,6.2,1,G02,10,2600000000
BSR960625,2,87,27.65,6.8,3.2,1,G08,112,2600000000
BSR960717,2,70,26.18,6.5,2.8,1,G08,112,2600000000
BSR960771,2,200,37.86,7.6,4,1,G04,2,2600000000
BSR960831,2,72,26.18,6.5,2.8,1,G08,112,2600000000
BSR960908,2,79,22.13,6.8,3.6,1,G08,112,2600000000
BSR961049,2,104,33.02,6.1,3.2,1,G04,2,2600000000
BSR961056,2,141,34.25,7,3.7,1,G04,2,2600000000
BSR961095,2,68,23.81,6,3,1,G04,2,2600000000
BSR961148,2,108,32.61,7,2.78,1,G08,112,2600000000
BSR961279,2,69,23.82,6,3.1,1,G04,2,2600000000
BSR961361,2,72,25.33,6.3,3,1,G08,112,2600000000
BSR961591,2,28,19.2,5,2.5,1,G08,12,2600000000
BSR961742,2,248,34.53,9.2,4.2,1,G06,2,2600000000
BSR961767,2,125,25.9,7.8,3.6,1,G08,113,2600000000
BSR962050,2,87,26.93,6.9,3.1,1,G08,112,2600000000
BSR962456,2,87,24.47,7.6,2.55,1,G08,113,2600000000
BSR962622,2,59,25.87,6,2.3,1,G08,112,2600000000
BSR964959,2,29,19.95,4.6,2.45,1,G04,2,2600000000
BSR964966,2,73,23.93,6,3.2,1,G04,2,2600000000
BSR965128,2,164,35.66,7,3.7,1,G04,2,2600000000
BSR965142,2,149,37.51,6.6,3.5,1,G04,2,2600000000
BSR965319,2,59,23.95,6.1,2.85,1,G04,2,2600000000
BSR965380,2,129,32.71,6.5,3.6,1,G04,2,2600000000
BSR968921,2,45,21.89,5.2,2.58,1,G08,112,2600000000
BSR968978,2,44,26,4.6,2.08,1,G08,112,2600000000
BSR968985,2,61,27.57,5.9,2.5,1,G08,112,2600000000
BSR968992,2,45,26,4.6,2.08,1,G08,112,2600000000
BSR969009,2,43,23.54,4.8,2.2,1,G08,112,2600000000
BSR969016,2,149,34.12,7.2,3.7,1,G04,2,2600000000
BSR969023,2,115,28.23,7.5,3.55,1,G08,112,2600000000
BSR969055,2,92,28.35,7.5,2.8,1,G02,11,2600000000
BSR969062,2,103,29.2,7.2,3,1,G08,20,2600000000
BSR969070,2,65,27.29,6,2.8,1,G08,112,2600000000
BSR969094,2,113,32.64,7,3.4,1,G08,112,2600000000
BSR969108,2,67,25.68,6.5,2.7,1,G08,112,2600000000
BSR969221,2,101,32.59,6.9,2.78,1,G08,112,2600000000
BSR969278,2,94,25.32,7.6,3.4,1,G08,112,2600000000
BSR969321,2,29,20.3,5.2,2.65,1,G08,14,2600000000
BSR970364,2,24,19.87,4.6,2.2,1,G08,11,2600000000
BSR970396,2,44,21.15,5.2,2.5,1,G08,112,2600000000
BSR970449,2,53,24.8,6,2.81,1,G08,112,2600000000
BSR970523,2,44,22.75,5.2,2.65,1,G04,2,2600000000
BSR970686,2,143,35.49,7,3.5,1,G04,2,2600000000
BSR970693,2,71,23.79,6.5,3,1,G08,112,2600000000
BSR970714,2,149,36.44,7.7,3.3,1,G04,2,2600000000
BSR970821,2,80,24.08,7.2,3.4,1,G08,112,2600000000
BSR970884,2,141,34.2,7,3.7,1,G04,2,2600000000
BSR970912,2,169,36.77,7.4,3.8,1,G04,2,2600000000
BSR970920,2,36,23.05,4,2.9,1,G04,2,2600000000
BSR971121,2,51,23.76,5.5,2.7,1,G04,2,2600000000
BSR971160,2,179,37.06,7.5,4,1,G04,2,2600000000
BSR971191,2,116,25.93,8,3.5,1,G08,112,2600000000
BSR971336,2,92,28.52,7,3,1,G08,112,2600000000
BSR971411,2,75,24.43,6.5,3,1,G08,112,2600000000
BSR971450,2,74,23.89,6.5,3.2,1,G04,2,2600000000
BSR971467,2,81,27.98,6.4,2.9,1,G04,2,2600000000
BSR971559,2,187,40.34,7.8,3.6,1,G04,2,2600000000
BSR971581,2,21,17.58,4.34,2.34,5,G08,18,2600000000
BSR971626,2,148,35.93,7,3.7,1,G04,2,2600000000
BSR971641,2,112,33.66,6.9,2.78,1,G08,112,2600000000
BSR971672,2,80,23.57,6.5,3,1,G08,112,2600000000
BSR972842,2,40,22,5.25,2,1,G08,112,2600000000
BSR972981,2,113,23.96,8,3.8,1,G08,113,2600000000
BSR973266,2,47,22.08,5.4,2.5,1,G08,113,2600000000
BSR974871,2,33,23.08,4.5,2,5,G08,20,2600000000
BSR975645,2,141,34.25,7,3.7,1,G04,2,2600000000
BSR975660,2,146,35.58,6.8,3.5,1,G04,2,2600000000
BSR975684,2,29,19.77,4.7,2.4,1,G04,2,2600000000
BSR975783,2,132,34.16,6.8,3.5,1,G04,2,2600000000
BSR975829,2,148,35.6,6.7,3.6,1,G04,2,2600000000
BSR975843,2,141,34.2,7,3.7,1,G04,2,2600000000
BSR975868,2,50,23.49,5.5,2.55,1,G08,112,2600000000
BSR975935,2,149,37.51,6.5,3.6,1,G04,2,2600000000
BSR975981,2,123,35.06,6.5,3.35,1,G04,2,2600000000
BSR977819,2,32,19.08,4.7,2.1,1,G08,112,2600000000
BSR977925,2,30,22.27,4.2,2.1,1,G08,112,2600000000
BSR978349,2,29,19.1,4.6,2.3,5,G08,20,2600000000
BSR980089,2,124,31.39,6.7,3.55,1,G04,2,2600000000
BSR980100,2,84,25.96,6.4,3.3,1,G04,2,2600000000
BSR980117,2,148,35.93,7,3.7,1,G04,2,2600000000
BSR980149,2,54,22.18,8.7,2.8,1,G08,6,2600000000
BSR980216,2,32,21.58,4.8,2.3,1,G04,2,2600000000
BSR980223,2,55,22.72,5.8,3.3,1,G04,2,2600000000
BSR980262,2,64,22.41,5.95,2.6,1,G08,112,2600000000
BSR980270,2,46,21.51,5.5,2.5,1,G08,112,2600000000
BSR980308,2,74,26.36,6.6,3,1,G08,112,2600000000
BSR982733,2,64,24.26,6,2.7,1,G08,112,2600000000
BSR989067,2,115,34.46,6.4,2.9,1,G08,7,2600000000
BSR990079,2,116,32.64,7,3.4,1,G08,112,2600000000
BSR990221,2,113,29.19,7.2,3,1,G08,20,2600000000
BSR990404,2,199,42.17,8.6,3.4,1,G04,2,2600000000
BSR990475,2,131,37.44,8.2,2.8,1,G04,2,2600000000
BSR990482,2,183,36.01,7.2,4,1,G04,2,2600000000
BSR990503,2,118,33.33,7.4,2.7,1,G08,5,2600000000
BSR990701,2,66,27.31,6.6,2.5,1,G04,2,2600000000
BSR990726,2,48,22.97,5.5,2.5,1,G04,2,2600000000
BSR994271,2,108,26.91,7.8,3.4,1,G08,112,2600000000
BSR994515,2,181,37.64,7.8,3.5,1,G04,2,2600000000
BSR994812,2,86,32.08,6.2,3.15,5,G08,20,2600000000
BSR995632,2,63,23.92,6.5,2.7,1,G08,112,2600000000
BSR998276,2,127,37.45,8.2,2.8,1,G04,2,2600000000
BSR998283,2,29,22.29,4.52,2.34,1,G04,2,2600000000
BSR998311,2,116,34.47,7.85,2.65,1,G04,2,2600000000
CMB018936,2,37308,216,50,7,1,G07,12,4831000000
CMB114021,2,57,23.04,10,1.6,1,G07,12,4822000000
CMB154401,2,1548,69.13,22,4.5,1,G07,12,4822000000
CMB164413,2,58,23.33,10,1.5,1,G07,12,4822000000
CMB950781,2,1527,69.6,15.5,5.8,1,G07,5,4822000000
CMB980040,2,146,25.84,10.5,3,1,G07,21,4822000000
CMC007823,2,13,14.08,3.4,1.6,5,G08,1,4822000000
CMC007894,2,9.77,13.96,2.98,1.2,5,G08,11,4882000000
CMC017860,2,15,14.86,3.85,1.55,5,G08,20,4822000000
CMC034831,2,10,13.73,3.5,1.43,5,G08,37,4822000000
CMC047854,2,6.64,9.5,3,1.5,5,G08,11,4822000000
CMC047861,2,13,14.53,3.65,1.75,5,G08,20,4822000000
CMC057891,2,8.55,12.19,3.08,1.27,5,G08,20,4822000000
CMC077831,2,11,15.3,3.71,1.1,5,G08,11,4822000000
CMC077849,2,12,13.22,3.65,1.42,5,G08,20,4822000000
CMC077955,2,6.47,9.74,2.7,1.32,5,G08,20,4822000000
CMC085849,2,19,16.92,4.3,1.84,5,G08,20,4822000000
CMC086089,2,10,14.5,3.05,1.32,5,G08,11,4822000000
CMC086704,2,2.94,6.91,2.7,0.89,5,G08,37,4822025000
CMC087425,2,9.77,12.5,3.51,1.38,5,G08,20,4822000000
CMC087821,2,4.5,10.25,2.66,0.86,5,G08,20,4822034000
CMC087878,2,0.5,4.4,0,0,5,G08,20,4882000000
CMC087921,2,1.67,7.4,2,0.64,5,G08,20,4822000000
CMC091636,2,1.16,7.6,1.88,0.58,5,G08,37,4822000000
CMC094040,2,9.16,14.36,4.1,0.92,5,G08,37,4822000000
CMC097829,2,12,13.73,3.47,1.76,5,G08,20,4822000000
CMC097851,2,0.86,6.43,0,0,2,G08,20,4822000000
CMC097868,2,0.86,6.43,0,0,2,G08,20,4822000000
CMC097882,2,10,14.18,3.6,1.23,5,G08,20,4822000000
CMC097950,2,2.5,6.91,2.4,1.12,5,G08,37,4822000000
CMC098083,2,10,14.35,3.64,1.22,5,G08,20,4822000000
CMC107398,2,5.58,8.34,3.15,1.52,5,G08,37,4822000000
CMC108094,2,1.65,7.33,2.18,0.94,5,G08,20,4822000000
CMC108147,2,9.16,9.56,6.3,1.27,5,G08,37,4822000000
CMC108635,2,6.34,8.51,3.4,1.7,5,G08,37,4822025000
CMC110030,2,3.23,7.49,2.6,1.18,5,G08,37,4822000000
CMC110040,2,3.65,7.49,2.75,1.36,5,G08,37,4822000000
CMC114422,2,1.95,7.11,0,0,5,G08,20,4882000000
CMC114428,2,1.23,6.9,2.02,0.58,5,G08,20,4822000000
CMC114437,2,0.82,5.85,1.59,0.56,5,G08,20,4822000000
CMC114440,2,1.96,7.39,0,0,5,G08,20,4822000000
CMC114443,2,7.31,11.47,2.86,0.92,5,G08,19,4822031000
CMC114445,2,6.67,11.09,3.2,0.81,5,G08,19,4822025000
CMC124414,2,0.4,6.2,1.7,0.4,5,G08,20,4822000000
CMC124418,2,0.66,5.16,1.68,0.66,5,G08,20,4822000000
CMC132818,2,12,13.08,3.5,1.39,5,G08,11,4822000000
CMC133522,2,7.93,11.94,3.34,1.1,5,G08,20,4822000000
CMC134406,2,1.79,7.35,2.38,0.83,2,G08,20,4822000000
CMC134410,2,1.79,7.65,2.38,0.83,2,G08,20,4822000000
CMC143528,2,0.82,5.85,1.7,0.74,5,G08,20,4822000000
CMC144405,2,0.87,6.17,1.85,0.67,5,G08,20,4822000000
CMC144406,2,0.86,6.3,1.82,0.67,5,G08,20,4822035000
CMC144410,2,1.22,6.45,1.84,0.58,5,G08,20,4822000000
CMC153516,2,2.86,8.37,2.55,1,5,G08,20,4822000000
CMC154402,2,0.98,5.85,1.77,0.84,5,G08,20,4822000000
CMC154408,2,4.99,11.83,2.4,0.84,5,G08,20,4822000000
CMC164412,2,0.86,5.85,1.71,0.77,5,G08,20,4822000000
CMC164414,2,7.93,11.62,3.44,1.14,5,G08,20,4822000000
CMC174409,2,0.5,5.57,1.65,0.55,5,G08,20,4822000000
CMC184417,2,7.93,11.57,3.33,1.21,5,G08,20,4822000000
CMC184419,2,9.77,12.45,3.8,1.25,5,G08,20,4822000000
CMC184420,2,11,14.3,3.79,1.19,5,G08,20,4822000000
CMC194405,2,4.37,9.19,2.8,0.88,5,G08,20,4822000000
CMC194406,2,2.88,8.28,2.24,0.99,5,G08,20,4822000000
CMC194407,2,9.77,13.49,3.51,1.35,5,G08,20,4822000000
CMC194410,2,1.66,6.3,2.27,0.66,5,G08,20,4822000000
CMC204402,2,1.98,8.5,2.23,0.7,5,G08,20,4822033000
CMC204404,2,2.62,8.57,2.25,0.66,5,G08,20,4822000000
CMC684475,2,14.71,14,3,1.6,1,G04,2,4822000000
CMC700425,2,18,18.1,3.65,1.7,1,G08,112,4822000000
CMC765870,2,7.28,10.7,2.76,1.27,2,G08,14,4822000000
CMC785521,2,5.47,9.62,2.4,1.15,2,G08,14,4882031000
CMC824172,2,19,16.9,4.3,2,5,G08,20,4822000000
CMC873175,2,18,18.34,3.75,2,1,G04,2,4822000000
CMC878630,2,11,14.79,3.8,1.5,5,G08,37,4822000000
CMC887375,2,4.08,9.48,2.5,1,5,G08,1,4822000000
CMC894364,2,17,13.57,3.9,1.56,5,G08,20,4822000000
CMC917334,2,5.26,10.36,2.81,0.99,5,G08,19,4822037000
CMC917398,2,9.11,12.2,3.34,1.29,5,G08,20,4822036000
CMC917426,2,13,13.71,3.65,1.42,5,G01,7,4822000000
CMC920559,2,5.57,8.24,3.2,1.65,5,G08,20,4822000000
CMC927363,2,4.95,9.45,2.36,1.14,5,G08,20,4822000000
CMC937353,2,6.68,8.86,3.2,1.63,5,G08,20,4822000000
CMC937392,2,6.68,8.93,3.66,1.62,5,G08,18,4822000000
CMC937406,2,6.68,8.86,3.2,1.63,5,G08,18,4822000000
CMC945247,2,17,16.63,3.9,1.9,5,G08,11,4822000000
CMC947382,2,6.68,8.86,3.2,1.63,5,G08,18,4822000000
CMC947467,2,5.1,8.64,3.66,1.62,5,G08,18,4822000000
CMC947474,2,5.1,8.64,3.66,1.62,5,G08,18,4822000000
CMC953215,2,15,13.66,4.4,1.8,1,G08,6,4822000000
CMC956089,2,2.38,7.69,2.1,0.98,5,G08,20,4822000000
CMC957365,2,5.1,8.64,3.66,1.62,5,G08,20,4822000000
CMC957372,2,5.1,8.64,3.66,1.62,5,G08,20,4822000000
CMC971390,2,4.72,9.66,2.4,1,5,G08,18,4822000000
CMC977872,2,9.77,13.05,3.8,1.2,5,G02,105,4822000000
CMC977880,2,17,17.78,3.7,1.75,1,G08,20,4822000000
CMR005667,2,49,23,4.7,2.2,1,G02,105,4822000000
CMR007816,2,29,20.07,4.38,1.79,5,G01,6,4822000000
CMR007848,2,37,21.65,5.2,2.5,1,G08,25,4822000000
CMR007870,2,40,23.44,5.2,2.3,1,G08,20,4822000000
CMR017424,2,29,23.83,4.8,2,1,G08,20,4822000000
CMR017813,2,25,18.08,4.6,2.1,4,G08,5,4822000000
CMR017821,2,29,20.07,4.38,1.79,5,G01,6,4822000000
CMR017838,2,50,27.08,4.85,2.2,1,G08,25,4822000000
CMR017845,2,50,25.25,5.1,2.2,1,G08,20,4882031000
CMR017877,2,29,20.07,4.38,1.79,5,G01,7,4822000000
CMR020327,2,27,18.49,4.4,2.06,1,G06,4,4822000000
CMR021759,2,46,26.46,5.8,1.85,1,G08,14,4822000000
CMR027811,2,29,20.07,4.38,1.79,5,G01,6,4822000000
CMR027842,2,29,19.75,4.36,1.8,5,G01,6,4822000000
CMR027902,2,26,19.11,4.5,1.9,5,G08,2,4822000000
CMR027910,2,20,18.22,4.3,1.9,5,G08,2,4822000000
CMR030101,2,132,37.93,8.4,2.85,1,G04,2,4822000000
CMR035421,2,29,21.5,6.7,1.8,1,G02,2,4822000000
CMR037818,2,162,34.68,7.5,3.3,1,G08,131,4822000000
CMR037864,2,29,20.42,4.38,1.79,5,G01,6,4822000000
CMR047847,2,199,39.94,9.5,2.4,1,G01,3,4822000000
CMR047879,2,38,20.45,6.3,1.7,1,G01,3,4822000000
CMR057837,2,31,22.71,4.8,2.08,5,G08,121,4822000000
CMR067810,2,29,20.42,4.28,1.75,5,G01,6,4822000000
CMR067827,2,29,20.42,4.38,1.79,5,G01,6,4822000000
CMR075651,2,27,23.73,4.8,2,1,G02,105,4822000000
CMR077888,2,422,50.16,11,3,1,G01,3,4822000000
CMR077948,2,34,21.07,4.79,2.4,1,G04,4,4822000000
CMR084813,2,29,19.12,4.84,1.96,5,G08,12,4822000000
CMR087839,2,307,53.81,9.2,2.75,1,G01,3,4822000000
CMR091611,2,22,18.57,4.3,1.89,5,G08,5,4822000000
CMR107907,2,99,29.29,7.14,2.73,5,G01,6,4822000000
CMR114410,2,549,53.9,12,3.15,1,G01,3,4822000000
CMR114444,2,33,19.53,5.5,1.6,1,G01,3,4822000000
CMR124402,2,128,29.77,6.5,2.4,1,G01,1,4822000000
CMR124403,2,159,25.59,7.88,2.59,5,G08,20,4822000000
CMR124404,2,157,25.59,7.88,2.59,5,G08,20,4822000000
CMR127811,2,264,46.77,9.2,2.75,1,G01,3,4822000000
CMR130099,2,0.75,5.08,0.74,0.67,5,G08,20,4822000000
CMR132801,2,45,19.01,7.2,2.7,1,G08,25,4822000000
CMR144409,2,692,60.45,12,4,1,G01,3,4822000000
CMR154406,2,194,40.92,8,2.3,1,G01,3,4822000000
CMR164401,2,34,23.11,,,5,G02,105,4822000000
CMR164405,2,149,30.9,7.5,2.4,1,G01,3,4822000000
CMR164411,2,109,29.33,6,2.4,1,G01,1,4822000000
CMR164418,2,30,20.96,4.9,2.15,5,G08,5,4822000000
CMR174401,2,290,44,10.7,2.9,1,G01,3,4822000000
CMR174403,2,166,37.43,8,2.35,1,G01,3,4822000000
CMR174407,2,167,37.43,8,2.35,1,G01,3,4822000000
CMR174415,2,59,22.07,7,3.01,1,G08,20,4822000000
CMR176701,2,156,38.7,9,2.1,1,G02,2,4822000000
